VendorID,ProductID,VendorName,ProductName,Classification,Notes
1199,9002,"Sierra Wireless, Inc.",Gobi 2000 Wireless Modem,Known,
1199,9003,"Sierra Wireless, Inc.",Gobi 2000 Wireless Modem,Known,
1199,9004,"Sierra Wireless, Inc.",Gobi 2000 Wireless Modem,Known,
1199,9005,"Sierra Wireless, Inc.",Gobi 2000 Wireless Modem,Known,
1199,9006,"Sierra Wireless, Inc.",Gobi 2000 Wireless Modem,Known,
1199,9007,"Sierra Wireless, Inc.",Gobi 2000 Wireless Modem,Known,
1199,9008,"Sierra Wireless, Inc.",Gobi 2000 Wireless Modem,Known,
1199,9009,"Sierra Wireless, Inc.",Gobi 2000 Wireless Modem,Known,
1199,9011,"Sierra Wireless, Inc.",MC8305 Modem,Known,
1199,9013,"Sierra Wireless, Inc.",Sierra Wireless Gobi 3000 Modem device (MC8355),Known,
1199,9041,"Sierra Wireless, Inc.",EM7305 Modem,Known,
1199,9055,"Sierra Wireless, Inc.",Gobi 9x15 Multimode 3G/4G LTE Modem (NAT mode),Known,
1199,9057,"Sierra Wireless, Inc.",Gobi 9x15 Multimode 3G/4G LTE Modem (IP passthrough mode),Known,
1199,9071,"Sierra Wireless, Inc.",AirPrime MC7455 3G/4G LTE Modem,Known,
1199,9079,"Sierra Wireless, Inc.",EM7455,Known,
1199,683A,"Sierra Wireless, Inc.",MC8785 Device,Known,
1199,683C,"Sierra Wireless, Inc.",Mobile Broadband 3G/UMTS (MC8790 Device),Known,
1199,68A3,"Sierra Wireless, Inc.",MC8700 Modem,Known,
1199,68AA,"Sierra Wireless, Inc.",4G LTE adapter,Known,
1199,900A,"Sierra Wireless, Inc.",Gobi 2000 Wireless Modem,Known,
1203,,"TSC Auto ID Technology Co., Ltd",,,
1203,0140,"TSC Auto ID Technology Co., Ltd",TTP-245C,Known,
1209,,Generic,,,
1209,0001,Generic,pid.codes Test PID,Known,
1209,0002,Generic,pid.codes Test PID,Known,
1209,0003,Generic,pid.codes Test PID,Known,
1209,0004,Generic,pid.codes Test PID,Known,
1209,0005,Generic,pid.codes Test PID,Known,
1209,0006,Generic,pid.codes Test PID,Known,
1209,0007,Generic,pid.codes Test PID,Known,
1209,0008,Generic,pid.codes Test PID,Known,
1209,0009,Generic,pid.codes Test PID,Known,
1209,0010,Generic,pid.codes Test PID,Known,
1209,0256,Generic,Schwalm & Tate LLC pISO Raspberry Pi Hat,Known,
1209,1001,Generic,InterBiometrics Hub,Known,
1209,1002,Generic,InterBiometrics Relais,Known,
1209,1003,Generic,InterBiometrics IBSecureCam-P,Known,
1209,1004,Generic,InterBiometrics IBSecureCam-O,Known,
1209,1005,Generic,InterBiometrics IBSecureCam-N,Known,
1209,1006,Generic,InterBiometrics Mini IO-Board,Known,
1209,1007,Generic,e-radionica.com Croduino SAMD,Known,
1209,1986,Generic,dgrubb Jaguar Tap,Known,
1209,2000,Generic,Zygmunt Krynicki Lantern Brightness Sensor,Known,
1209,2001,Generic,OSHEC Pi-pilot opensource and openhardware autopilot system,Known,
1209,2002,Generic,Peter Lawrence PIC16F1-USB-DFU-Bootloader,Known,
1209,2003,Generic,Peter Lawrence SAMDx1-USB-DFU-Bootloader,Known,
1209,2004,Generic,GCBASIC Serial CDC Stack,Known,
1209,2005,Generic,GCBASIC OakTree Stack,Known,
1209,2006,Generic,GCBASIC Simulation Stack,Known,
1209,2016,Generic,Cupkee,Known,
1209,2017,Generic,Benjamin Shockley Mini SAM,Known,
1209,2020,Generic,Captain Credible Gate Crystal,Known,
1209,2048,Generic,Housedillon.com MRF49XA Transceiver,Known,
1209,2100,Generic,TinyFPGA B1 and B2 Boards,Known,
1209,2101,Generic,TinyFPGA A-Series Programmer,Known,
1209,2200,Generic,Dygma Shortcut Bootloader,Known,
1209,2201,Generic,Dygma Shortcut Keyboard,Known,
1209,2222,Generic,LabConnect Signalgenerator,Known,
1209,2300,Generic,Keyboardio Model 01 Bootloader,Known,
1209,2301,Generic,Keyboardio Model 01,Known,
1209,2323,Generic,bytewerk.org candleLight,Known,
1209,2327,Generic,K.T.E.C. Bootloader Device,Known,
1209,2328,Generic,K.T.E.C. Keyboard Device,Known,
1209,2333,Generic,Kai Ryu Kimera,Known,
1209,2334,Generic,Kai Ryu Staryu,Known,
1209,2335,Generic,Portwell Sense8,Known,
1209,2336,Generic,Portwell Sense8,Known,
1209,2337,Generic,/Dev /Net,Known,
1209,2342,Generic,Andreas Bogk Big Red Button,Known,
1209,2345,Generic,VV-Soft Simple Generic HID IO,Known,
1209,2357,Generic,KarolKucza TinyPassword,Known,
1209,2400,Generic,phooky Snap-Pad,Known,
1209,2488,Generic,Peter Lawrence CMSIS-DAP Dapper Miser,Known,
1209,2552,Generic,ProjectIota Electrolink,Known,
1209,2600,Generic,Majenko Technologies chipKIT Lenny,Known,
1209,2635,Generic,Sevinz GameBot,Known,
1209,2800,Generic,Entropic Engineering Triangulation,Known,
1209,2801,Generic,Entropic Engineering Object Manipulation,Known,
1209,3000,Generic,lloyd3000,Known,
1209,3100,Generic,OpenSimHardware Pedals & Buttons Controller,Known,
1209,3210,Generic,"OSH Lab, LLC Magic Keys",Known,
1209,3333,Generic,LabConnect Digitalnetzteil,Known,
1209,3690,Generic,Kigakudoh TouchMIDI32,Known,
1209,4096,Generic,CynaraKrewe Cynara,Known,
1209,4242,Generic,Komakallio Astrophotography Community KomaHub Remote Power Switch,Known,
1209,4256,Generic,CuVoodoo BusVoodoo multi-protocol debugging adapter,Known,
1209,4321,Generic,mooltipass Offline Password Keeper Bootloader,Known,
1209,4322,Generic,mooltipass Arduino Sketch,Known,
1209,4356,Generic,CuVoodoo firmware,Known,
1209,4443,Generic,j1rie IRMP_STM32 Bootloader,Known,
1209,4444,Generic,j1rie IRMP_STM32,Known,
1209,4545,Generic,SlothCo Enterprises Teletype Adapter,Known,
1209,4646,Generic,SmartPID SPC1000,Known,
1209,4748,Generic,Kate Gray GHETT-iO Bootloader,Known,
1209,4750,Generic,Chris Pavlina (c4757p) C4-x computer (development interface),Known,
1209,4757,Generic,Chris Pavlina (c4757p) WCP52 Gain/Phase Analyzer,Known,
1209,4801,Generic,Wojciech Krutnik NVMemProg,Known,
1209,5038,Generic,frotz.net mdebug rswd protocol,Known,
1209,5039,Generic,frotz.net lpcboot protocol,Known,
1209,5050,Generic,trebb ISO50,Known,
1209,5070,Generic,SoloHacker security key [SoloKey],Known,
1209,5222,Generic,telavivmakers attami,Known,
1209,5432,Generic,Open Programmer,Known,
1209,5457,Generic,Openlab.Taipei Taiwanduino,Known,
1209,6000,Generic,Pulsar Heavy Industries Cenx4,Known,
1209,6464,Generic,Electric Exploits Shinewave,Known,
1209,6502,Generic,jj1bdx avrhwrng v2rev1,Known,
1209,6570,Generic,"Iowa Scaled Engineering, LLC CKT-AVRPROGRAMMER",Known,
1209,6666,Generic,Talpa Chen VSFLogic,Known,
1209,6667,Generic,SensePost Universal Serial aBUSe - Generic HID,Known,
1209,6742,Generic,NPK Cubitel Atomic Force Microscope,Known,
1209,6809,Generic,Tach Radio Doppelganger,Known,
1209,6948,Generic,MySensors Sensebender Gateway BootLoader,Known,
1209,6949,Generic,MySensors Sensebender Gateway,Known,
1209,7000,Generic,Secalot Dongle,Known,
1209,7001,Generic,Secalot Bootloader,Known,
1209,7331,Generic,Dangerous Prototypes Bus Pirate Next Gen CDC,Known,
1209,7332,Generic,Dangerous Prototypes Bus Pirate Next Gen Logic Analyzer,Known,
1209,7401,Generic,Beststream-jp Tool_CDC,Known,
1209,7530,Generic,PotentialLabs Refflion - IoT Development Board - Bootloader,Known,
1209,7531,Generic,PotentialLabs Refflion - IoT Development Board - Sketch,Known,
1209,7551,Generic,The Tessel Project Tessel 2,Known,
1209,7777,Generic,circuitvalley IO Board V3,Known,
1209,7778,Generic,circuitvalley IO Board V3 Bootloader,Known,
1209,7950,Generic,PIC18F87J94 Bootloader [GenII],Known,
1209,7951,Generic,PIC18F87J94 Application [GenII],Known,
1209,7952,Generic,PIC18F87J94 Bootloader [GenIII/IV],Known,
1209,7953,Generic,PIC18F87J94 Application [GenIII/IV],Known,
1209,7954,Generic,PIC18F87J94 Application [GenIII/IV],Known,
1209,8000,Generic,Autonomii NODii 2,Known,
1209,8086,Generic,MisfitTech Nano Zero Bootloader,Known,
1209,8087,Generic,MisfitTech Nano Zero,Known,
1209,8123,Generic,Danyboard M0 bootloader,Known,
1209,8242,Generic,Tom Wimmenhove Electronics NBS-DAC 192/24 UAC1,Known,
1209,8243,Generic,Tom Wimmenhove Electronics NBS-DAC 192/24 UAC2,Known,
1209,8472,Generic,Shantea Controls OpenDeck,Known,
1209,8661,Generic,ProgHQ TL866 programmer,Known,
1209,8844,Generic,munia.io MUNIA,Known,
1209,8888,Generic,Blinkinlabs POV Pendant,Known,
1209,8889,Generic,Blinkinlabs POV Pendant (bootloader),Known,
1209,9021,Generic,Connected Community Hackerspace ESPlant,Known,
1209,9317,Generic,Sutajio Ko-Usagi (Kosagi) Palawan-Tx,Known,
1209,9999,Generic,Sandeepan Sengupta CodeBridge Infineo,Known,
1209,000A,Generic,pid.codes Test PID,Known,
1209,000B,Generic,pid.codes Test PID,Known,
1209,000C,Generic,pid.codes Test PID,Known,
1209,000D,Generic,pid.codes Test PID,Known,
1209,000E,Generic,pid.codes Test PID,Known,
1209,000F,Generic,pid.codes Test PID,Known,
1209,01C0,Generic,Input Club Kiibohd Device,Known,
1209,01CB,Generic,Input Club Kiibohd Device Bootloader,Known,
1209,053A,Generic,Hackerspace San Salvador HSSV SAMR21-Mote,Known,
1209,0CBD,Generic,Andrzej Szombierski kuku.eu.org keyboard,Known,
1209,0D32,Generic,ODrive Robotics ODrive v3,Known,
1209,1AB5,Generic,Arachnid Labs Tsunami,Known,
1209,1AB6,Generic,Arachnid Labs Tsunami Bootloader,Known,
1209,2A00,Generic,mooware Wii adapter,Known,
1209,2A01,Generic,mooware SNES adapter,Known,
1209,317E,Generic,Codecrete Wirekite,Known,
1209,345B,Generic,kinX Hub,Known,
1209,345C,Generic,kinX Keyboard Controller,Known,
1209,414C,Generic,Adi Linden,Known,
1209,414D,Generic,Adi Linden,Known,
1209,4C60,Generic,MightyPork GEX module,Known,
1209,4C61,Generic,MightyPork GEX wireless dongle,Known,
1209,4D53,Generic,mindsensors.com NXTCam5,Known,
1209,50B0,Generic,boot for security key [SoloKey],Known,
1209,53C0,Generic,SatoshiLabs TREZOR Bootloader,Known,
1209,53C1,Generic,SatoshiLabs TREZOR,Known,
1209,571C,Generic,StreetoArcade PancadariaStick,Known,
1209,5A22,Generic,ikari_01 sd2snes,Known,
1209,600D,Generic,Makdaam N93 Interface,Known,
1209,6BCF,Generic,blaste Gameboy Cart Flasher,Known,
1209,70B1,Generic,Sutajio Ko-Usagi (Kosagi) Tomu,Known,
1209,7BD0,Generic,pokey9000 Tiny Bit Dingus,Known,
1209,812A,Generic,Danyboard M0,Known,
1209,813A,Generic,MickMad HACK Bootloader,Known,
1209,813B,Generic,MickMad HACK Sketch,Known,
1209,8B00,Generic,ReSwitched Libtransistor Serial Console,Known,
1209,9DB5,Generic,PD Buddy Sink,Known,
1209,A033,Generic,area0x33 Memtype,Known,
1209,A100,Generic,KB LES Narsil analog breakout,Known,
1209,A10C,Generic,KB LES Aminoacid Synthesizer,Known,
1209,A1E5,Generic,Atreus Keyboards Atreus Keyboard,Known,
1209,A3A4,Generic,MK::Box MK::Kbd,Known,
1209,A3A5,Generic,MK::Box MK::Kbd Bootloader,Known,
1209,A55A,Generic,Forever Young Software ATTINY2313,Known,
1209,A602,Generic,Robotips RTBoard,Known,
1209,A7EA,Generic,area3001 Knixx SW04,Known,
1209,A800,Generic,sowbug.com WebLight,Known,
1209,A8B0,Generic,Intelectron BootWare,Known,
1209,A8B1,Generic,Intelectron FrameWare,Known,
1209,AA00,Generic,Serg Oskin LinuxCNC HID Extender,Known,
1209,AA0B,Generic,Open Bionics,Known,
1209,AB3D,Generic,3DArtists Alligator board,Known,
1209,ABBA,Generic,CoinWISE SafeWISE,Known,
1209,ABC0,Generic,Omzlo controller,Known,
1209,ABCD,Generic,Sandeepan Sengupta CodeBridge,Known,
1209,ABD1,Generic,OpenMV Cam,Known,
1209,ACDC,Generic,Gediminas Zukaitis midi-grid,Known,
1209,ACE5,Generic,SimAces Panel Ace,Known,
1209,ACED,Generic,Open Lighting Project Ja Rule Device,Known,
1209,ACEE,Generic,Open Lighting Project Ja Rule Bootloader,Known,
1209,ADB0,Generic,tibounise ADB converter,Known,
1209,ADDA,Generic,MicroPython Boards,Known,
1209,B007,Generic,Konsgn Global_Boot,Known,
1209,B00B,Generic,CrapLab Random Device,Known,
1209,B010,Generic,IObitZ CodeBridge,Known,
1209,B01D,Generic,WyoLum VeloKey,Known,
1209,B058,Generic,"Model B, LLC Holoseat",Known,
1209,B0B0,Generic,Monero Hardware Monero Bootloader,Known,
1209,B100,Generic,ptrandem iBizi,Known,
1209,B101,Generic,IObitZ Infineo,Known,
1209,B195,Generic,flehrad Big Switch PCB,Known,
1209,BAB1,Generic,ElectronicCats Meow Meow,Known,
1209,BABE,Generic,brunofreitas.com STM32 HID Bootloader,Known,
1209,BAD1,Generic,Gregory POTEAU CommLinkUSB,Known,
1209,BAD2,Generic,Gregory POTEAU XLinkUSB,Known,
1209,BADE,Generic,Semarme SemarmeHID,Known,
1209,BB00,Generic,keyplus split keyboard firmware,Known,
1209,BB01,Generic,keyplus xusb bootloader,Known,
1209,BB02,Generic,keyplus nRF24 wireless keyboard dongle,Known,
1209,BB03,Generic,keyplus nrf24lu1p-512 bootloader,Known,
1209,BB05,Generic,keyplus kp_boot_32u4 bootloader,Known,
1209,BEBA,Generic,serasidis.gr STM32 HID Bootloader,Known,
1209,BEEF,Generic,Modal MC-USB,Known,
1209,C001,Generic,Cynteract Alpha,Known,
1209,C0C0,Generic,Geppetto_Electronics Orthrus,Known,
1209,C0C1,Generic,Michael Bemmerl cookie-mouse,Known,
1209,C0CA,Generic,Jean THOMAS DirtyJTAG,Known,
1209,C0D3,Generic,Samy Kamkar USBdriveby,Known,
1209,C0DA,Generic,Monero Hardware Monero Firmware,Known,
1209,C0DE,Generic,KMRH Labs SBL Brain,Known,
1209,C0F5,Generic,unethi PERswitch,Known,
1209,C1AA,Generic,Proyecto CIAA Computadora Industrial Abierta Argentina,Known,
1209,C1B1,Generic,Chibitronics Love-to-Code,Known,
1209,C311,Generic,bg nerilex GB-USB-Link,Known,
1209,CA1C,Generic,KnightOS Generic Hub,Known,
1209,CA1D,Generic,KnightOS MTP Device,Known,
1209,CAEA,Generic,Open Music Kontrollers Chimaera,Known,
1209,CAFE,Generic,ii iigadget,Known,
1209,CC14,Generic,trebb NaN-15,Known,
1209,CC86,Generic,Manfred's Technologies Anastasia Bootloader,Known,
1209,CEB0,Generic,KG4LNE GE-FlashUSB,Known,
1209,CF20,Generic,Smart Citizen SCK 2.0,Known,
1209,D00D,Generic,Monero Hardware Monero Developer,Known,
1209,D017,Generic,empiriKit empiriKit Controller,Known,
1209,D11D,Generic,Koi Science DI-Lambda AVR,Known,
1209,D3D8,Generic,Duet3d Duet 0.8.5,Known,
1209,D706,Generic,SkyBean SkyDrop,Known,
1209,DA42,Generic,Devan Lai dap42 debug access probe,Known,
1209,DAA0,Generic,darknao btClubSportWheel,Known,
1209,DADA,Generic,Rebel Technology OWL,Known,
1209,DB42,Generic,Devan Lai dapboot DFU bootloader,Known,
1209,DC21,Generic,FPGA-Computer Dual Charger,Known,
1209,DDDD,Generic,Stephan Electronics OpenCVMeter,Known,
1209,DEAD,Generic,chaosfield.at AVR-Ruler,Known,
1209,DEAF,Generic,CrapLab 4chord MIDI,Known,
1209,DED1,Generic,ManCave Made Quark One,Known,
1209,DEED,Generic,Kroneum Time Tracker,Known,
1209,DF00,Generic,D.F.Mac. @TripArts Music mi:muz:tuch,Known,
1209,DF01,Generic,D.F.Mac. @TripArts Music mi:muz:can,Known,
1209,DF02,Generic,D.F.Mac. @TripArts Music mi:muz:can-lite,Known,
1209,E116,Generic,Elijah Motornyy open-oscilloscope-stm32f3,Known,
1209,E1EC,Generic,FreeSRP,Known,
1209,E4EE,Generic,trebb keytee,Known,
1209,E500,Generic,GitleMikkelsen Helios Laser DAC,Known,
1209,EAEA,Generic,Pinscape Controller,Known,
1209,EB01,Generic,RobotMaker.club EB1,Known,
1209,EBA7,Generic,VictorGrigoryev USBscope,Known,
1209,EE00,Generic,Explore Embedded SODA(SWD OpenSource Debug Adapter),Known,
1209,EE02,Generic,Explore Embedded Explore M3 VCOM,Known,
1209,EE03,Generic,Explore Embedded Explore M3 DFU,Known,
1209,EE2C,Generic,jaka USB2RS485,Known,
1209,EFFA,Generic,EffigyLabs atmega32u4-USB-LUFA-Bootloader,Known,
1209,EFFE,Generic,EffigyLabs Control Pedal,Known,
1209,F000,Generic,Uniti ARC,Known,
1209,F00D,Generic,RomanStepanov Shifter/Pedals Adapter,Known,
1209,F12E,Generic,Michael Bemmerl Feuermelder,Known,
1209,F16A,Generic,uri_ba Cougar TQS adapter,Known,
1209,F16C,Generic,uri_ba adapter for Vipercore's FCC3 Force Sensing Module,Known,
1209,F380,Generic,Windsor Schmidt MD-380 Open Radio Firmware,Known,
1209,F3FC,Generic,dRonin Flight controller-Lumenier Lux,Known,
1209,F49A,Generic,TimVideos.us & HDMI2USB.tv Projects FPGA Programmer & UART Bridge (PIC based Firmware),Known,
1209,FA11,Generic,moonglow OpenXHC,Known,
1209,FA57,Generic,3DRacers Pilot Board,Known,
1209,FA58,Generic,3DRacers Pilot Board (Bootloader),Known,
1209,FAB1,Generic,PAP Mechatronic Technology LamDiNao,Known,
1209,FACE,Generic,Protean Synth Craft,Known,
1209,FADE,Generic,Open Collector dude,Known,
1209,FEED,Generic,ProgramGyar AVR-IR Sender,Known,
1209,FFFF,Generic,Life2Device Smart House,Known,
1210,,DigiTech,,,
1210,0016,DigiTech,RP500 Guitar Multi-Effects Processor,Known,
1210,000D,DigiTech,RP250 Guitar Multi-Effects Processor,Known,
1210,001B,DigiTech,RP155 Guitar Multi-Effects Processor,Known,
1210,001C,DigiTech,RP255 Guitar Multi-Effects Processor,Known,
1220,,TC Electronic,,,
1220,0032,TC Electronic,Ditto X2 Looper,Known,
1220,0039,TC Electronic,Alter Ego X4 Vintage Echo,Known,
1220,000A,TC Electronic,Hall of Fame Reverb,Known,
1220,002A,TC Electronic,Polytune,Known,
1221,,Unknown manufacturer,,,
1221,3234,Unknown manufacturer,Disk (Thumb drive),Known,
1222,,TiPro,,,
1222,FACA,TiPro,programmable keyboard,Known,
1223,,"SKYCABLE ENTERPRISE. CO., LTD.",,,
1228,,Datapaq Limited,,,
1228,0012,Datapaq Limited,Q18 Data Logger,Known,
1228,0015,Datapaq Limited,TPaq21/MPaq21 Datalogger,Known,
1228,584C,Datapaq Limited,XL2 Logger,Known,
1230,,"Chipidea-Microelectronica, S.A.",,,
1233,,Denver Electronics,,,
1233,5677,Denver Electronics,FUSB200 mp3 player,Known,
1234,,Brain Actuated Technologies,,,
1234,0000,Brain Actuated Technologies,Neural Impulse Actuator Prototype 1.0 [NIA],Known,
1234,4321,Brain Actuated Technologies,Human Interface Device,Known,
1234,ED02,Brain Actuated Technologies,Emotiv EPOC Developer Headset Wireless Dongle,Known,
1235,,Focusrite-Novation,,,
1235,0001,Focusrite-Novation,ReMOTE Audio/XStation First Edition,Known,
1235,0002,Focusrite-Novation,Speedio,Known,
1235,0003,Focusrite-Novation,RemoteSL + ZeroSL,Known,
1235,0004,Focusrite-Novation,ReMOTE LE,Known,
1235,0005,Focusrite-Novation,XIOSynth [First Edition],Known,
1235,0006,Focusrite-Novation,XStation,Known,
1235,0007,Focusrite-Novation,XIOSynth,Known,
1235,0008,Focusrite-Novation,ReMOTE SL Compact,Known,
1235,0009,Focusrite-Novation,nIO,Known,
1235,0010,Focusrite-Novation,Saffire 6,Known,
1235,0011,Focusrite-Novation,Ultranova,Known,
1235,0012,Focusrite-Novation,Nocturn Keyboard,Known,
1235,0013,Focusrite-Novation,VRM Box,Known,
1235,0014,Focusrite-Novation,VRM Box Audio Class (2-out),Known,
1235,0015,Focusrite-Novation,Dicer,Known,
1235,0016,Focusrite-Novation,Ultranova,Known,
1235,0018,Focusrite-Novation,Twitch,Known,
1235,0019,Focusrite-Novation,Impulse 25,Known,
1235,0032,Focusrite-Novation,Launchkey 61,Known,
1235,0069,Focusrite-Novation,Launchpad MK2,Known,
1235,0102,Focusrite-Novation,LaunchKey Mini MK3,Known,
1235,4661,Focusrite-Novation,ReMOTE25,Known,
1235,8000,Focusrite-Novation,Scarlett 18i6,Known,
1235,8002,Focusrite-Novation,Scarlett 8i6,Known,
1235,8006,Focusrite-Novation,Focusrite Scarlett 2i2,Known,
1235,8008,Focusrite-Novation,Saffire 6,Known,
1235,8010,Focusrite-Novation,Forte,Known,
1235,8012,Focusrite-Novation,Scarlett 6i6,Known,
1235,8014,Focusrite-Novation,Scarlett 18i8,Known,
1235,8016,Focusrite-Novation,Focusrite Scarlett 2i2,Known,
1235,8202,Focusrite-Novation,Focusrite Scarlett 2i2 2nd Gen,Known,
1235,8203,Focusrite-Novation,Focusrite Scarlett 6i6,Known,
1235,8204,Focusrite-Novation,Scarlett 18i8 2nd Gen,Known,
1235,8210,Focusrite-Novation,Scarlett 2i2 3rd Gen,Known,
1235,8211,Focusrite-Novation,Scarlett Solo (3rd Gen.),Known,
1235,8214,Focusrite-Novation,Scarlett 18i8 3rd Gen,Known,
1235,8215,Focusrite-Novation,Scarlett 18i20 3rd Gen,Known,
1235,000A,Focusrite-Novation,Nocturn,Known,
1235,000B,Focusrite-Novation,ReMOTE SL MkII,Known,
1235,000C,Focusrite-Novation,ZeRO MkII,Known,
1235,000E,Focusrite-Novation,Launchpad,Known,
1235,001A,Focusrite-Novation,Impulse 49,Known,
1235,001B,Focusrite-Novation,Impulse 61,Known,
1235,800A,Focusrite-Novation,Scarlett 2i4,Known,
1235,800C,Focusrite-Novation,Scarlett 18i20,Known,
1235,800E,Focusrite-Novation,iTrack Solo,Known,
1241,,Belkin,,,
1241,0504,Belkin,Wireless Trackball Keyboard,Known,
1241,1111,Belkin,Mouse,Known,
1241,1122,Belkin,Typhoon Stream Optical Mouse USB+PS/2,Known,
1241,1155,Belkin,Memorex Optical ScrollPro Mouse SE MX4600,Known,
1241,1166,Belkin,MI-2150 Trust Mouse,Known,
1241,1177,Belkin,Mouse [HT82M21A],Known,
1241,1503,Belkin,Keyboard,Known,
1241,1603,Belkin,Keyboard,Known,
1241,F767,Belkin,Keyboard,Known,
1243,,"Holtek Semiconductor, Inc.",,,
1243,E000,"Holtek Semiconductor, Inc.",Unique NFC/RFID reader (keyboard emulation),Known,
1260,,Standard Microsystems Corp.,,,
1260,EE22,Standard Microsystems Corp.,SMC2862W-G v3 EZ Connect 802.11g Adapter [Intersil ISL3887],Known,
